TicketDate,Hr,TicketCount
2013-12-22,20,261
2015-06-19,12,406
2015-08-22,9,4
2015-11-16,15,326
2013-12-15,23,1
2015-06-12,15,380
2014-01-04,10,68
2015-04-10,22,181
2015-04-17,10,148
2015-04-23,12,402
2015-09-27,12,300
2013-12-29,17,295
2015-08-08,15,459
2015-06-26,9,2
2015-04-24,16,467
2014-08-12,12,421
2014-03-02,10,117
2015-07-26,19,307
2014-04-21,13,457
2015-02-19,19,251
2014-10-29,20,214
2015-02-26,16,243
2015-04-30,9,5
2015-10-04,9,4
2015-04-17,19,407
2014-12-18,23,1
2014-06-23,9,2
2015-08-15,12,287
2014-07-14,23,3
2014-02-23,13,407
2015-06-06,16,469
2014-12-31,16,551
2014-06-03,19,305
2013-12-28,19,292
2015-01-07,13,352
2015-02-19,16,284
2015-06-13,13,426
2015-01-14,10,77
2015-02-12,19,266
2015-06-20,10,121
2014-01-04,16,426
2014-03-31,22,99
2015-04-17,13,499
2015-02-05,22,61
2014-02-23,19,242
2013-12-21,22,199
2015-03-12,10,71
2014-05-27,22,130
2015-04-10,19,362
2014-11-04,19,272
2014-04-14,16,403
2015-08-01,18,310
2014-03-09,10,75
2015-04-03,22,170
2014-02-09,19,146
2014-10-28,22,127
2014-02-16,16,471
2014-02-16,22,65
2015-02-26,10,73
2015-03-05,13,312
2014-01-05,14,320
2014-12-24,22,102
2015-05-30,22,223
2013-12-08,23,3
2014-04-07,19,232
2015-07-03,9,3
2015-04-24,10,122
2015-09-13,18,308
2014-11-19,11,147
2014-07-22,21,212
2014-06-15,11,250
2015-04-09,18,369
2014-09-16,14,383
2014-07-29,18,406
2015-09-06,21,225
2014-11-26,8,20
2014-06-22,8,1
2015-06-05,18,374
2015-01-15,11,165
2014-10-30,21,158
2014-08-11,11,194
2015-11-09,18,341
2015-11-15,20,173
2014-05-26,21,229
2015-09-26,11,231
2014-09-30,8,1
2014-11-12,14,363
2015-07-11,21,233
2014-06-08,14,543
2015-09-19,14,475
2014-11-25,7,4
2015-01-08,14,285
2014-08-04,14,401
2014-01-12,11,188
2014-09-10,18,326
2014-04-06,18,374
2015-11-22,17,458
2015-07-25,21,247
2015-07-18,18,343
2014-09-23,11,220
2015-11-15,14,496
2014-02-02,22,45
2015-09-26,17,454
2014-09-30,14,377
2014-06-02,18,389
2015-05-29,21,257
2015-11-02,21,165
2014-11-06,18,307
2015-11-29,11,162
2015-09-19,17,483
2014-06-09,12,359
2014-03-08,9,2
2015-09-26,14,484
2014-06-02,15,385
2014-11-05,20,223
2014-05-26,18,404
2015-09-05,23,11
2014-06-16,9,3
2014-02-22,15,554
2014-07-29,15,424
2015-11-22,14,500
2015-10-10,8,2
2014-04-27,12,365
2015-08-07,11,194
2014-10-01,12,341
2015-11-01,23,1
2015-11-08,20,194
2014-04-20,15,515
2014-11-12,17,295
2014-07-15,21,159
2014-02-08,21,180
2014-09-24,15,398
2015-06-05,15,457
2014-03-01,12,286
2015-10-03,11,185
2014-08-05,12,478
2014-12-03,8,1
2014-06-16,15,385
2014-05-19,21,260
2014-09-16,17,285
2015-09-12,20,307
2015-02-20,17,336
2015-08-01,15,431
2015-05-07,9,6
2015-10-11,9,7
2014-10-22,20,200
2014-04-21,10,106
2015-11-07,19,330
2015-02-25,15,291
2015-02-19,22,60
2014-02-03,23,1
2015-08-08,12,288
2014-02-10,20,181
2015-03-04,12,304
2014-04-14,13,445
2015-11-14,16,493
2014-01-11,10,87
2014-06-17,10,98
2014-06-23,12,419
2015-08-15,9,8
2014-02-17,17,320
2015-09-27,15,445
2015-04-23,15,389
2015-03-05,16,224
2015-03-11,9,7
2014-02-16,13,405
2013-12-15,20,194
2014-10-29,17,294
2015-06-12,12,429
2014-12-11,23,7
2015-01-07,16,252
2015-02-13,20,246
2014-09-09,20,258
2014-02-15,10,82
2015-07-24,15,428
2014-07-28,12,354
2015-07-01,21,220
2015-09-16,11,147
2015-05-29,16,429
2014-09-10,13,449
2015-09-26,12,336
2014-07-18,11,268
2015-01-29,20,181
2015-02-08,21,88
2015-07-31,12,401
2014-09-13,11,256
2015-04-02,16,415
2014-05-16,15,446
2015-09-06,16,430
2014-04-09,11,198
2014-12-13,21,239
2014-05-23,18,371
2014-01-23,22,51
2015-05-19,21,226
2015-09-16,17,370
2015-02-10,21,100
2015-04-22,15,354
2015-06-15,11,138
2014-01-10,10,54
2014-12-08,1,7
2015-04-05,17,357
2015-05-31,22,84
2015-04-12,14,504
2015-07-24,18,411
2015-02-17,18,270
2015-05-21,21,210
2015-03-07,11,232
2014-04-02,23,1
2013-12-20,19,364
2015-04-15,18,367
2015-01-02,14,496
2014-04-12,18,443
2013-12-30,20,250
2015-09-15,19,377
2015-03-10,9,2
2014-11-10,13,468
2013-12-13,22,124
2014-03-04,11,173
2015-02-28,8,2
2015-02-28,14,465
2013-12-23,17,374
2013-12-23,23,8
2015-06-28,10,93
2014-09-24,14,393
2015-06-18,9,4
2015-01-12,9,4
2014-04-09,20,233
2015-06-07,19,323
2015-02-07,23,9
2015-02-20,16,357
2014-11-20,14,319
2015-05-28,18,358
2013-12-31,15,519
2014-09-05,22,202
2015-06-10,17,368
2014-05-25,18,406
2014-06-17,9,4
2015-11-20,10,130
2015-09-27,14,473
2014-04-01,22,73
2015-09-28,18,378
2015-05-31,16,443
2014-05-18,21,235
2015-04-07,20,228
2015-11-30,11,151
2014-10-05,10,108
2015-11-13,13,540
2014-06-04,19,333
2014-01-07,12,219
2015-09-18,17,491
2014-08-02,13,527
2014-07-21,18,394
2015-11-23,14,431
2015-07-26,21,172
2014-11-07,15,452
2014-05-28,22,150
2015-08-12,10,84
2015-04-14,17,314
2014-09-25,9,4
2014-02-14,18,582
2015-10-31,23,9
2015-07-16,20,329
2014-02-17,16,353
2015-07-23,17,440
2015-07-23,23,10
2015-01-03,15,469
2014-07-30,15,339
2015-11-20,19,326
2015-07-13,22,125
2014-11-17,10,115
2015-01-10,12,269
2015-11-10,18,298
2014-05-28,16,362
2015-01-23,11,137
2014-09-25,15,402
2014-02-07,21,168
2015-01-13,10,78
2014-08-09,10,123
2015-08-05,13,462
2015-04-04,22,164
2014-09-12,19,362
2014-09-15,14,392
2014-06-07,17,465
2015-09-08,22,112
2015-11-10,15,299
2015-08-02,18,404
2015-06-27,9,3
2015-02-15,21,125
2015-11-03,18,338
2015-09-10,22,114
2015-12-01,9,43
2014-09-22,14,374
2015-11-20,16,378
2014-08-25,23,9
2015-09-28,12,279
2015-11-13,19,338
2014-06-04,13,507
2014-10-21,23,4
2015-07-26,18,343
2014-07-10,19,414
2015-10-05,9,1
2014-05-17,23,25
2014-08-07,10,108
2014-06-14,14,512
2014-04-12,12,406
2014-11-10,19,317
2014-07-13,23,2
2014-08-10,14,473
2014-10-31,18,319
2014-08-20,9,3
2015-08-28,23,9
2014-11-17,16,259
2014-07-20,20,301
2014-04-22,13,457
2014-12-24,20,212
2015-10-05,15,364
2014-11-07,21,206
2014-06-24,9,1
2015-09-25,14,478
2015-05-20,23,4
2014-07-23,18,372
2015-10-24,23,17
2014-07-31,13,547
2015-09-17,19,343
2015-06-20,12,303
2015-02-25,16,249
2014-02-24,13,327
2014-10-28,20,247
2014-03-25,22,67
2015-08-20,11,184
2014-12-23,19,358
2015-08-03,13,418
2015-02-27,13,401
2014-10-30,23,7
2015-04-22,9,4
2015-04-05,23,1
2015-11-21,14,520
2015-06-17,14,416
2015-08-10,10,69
2015-04-12,20,236
2014-07-28,15,427
2015-09-20,17,479
2014-01-02,12,294
2014-12-26,23,2
2014-09-14,19,368
2014-02-25,8,2
2014-04-09,14,388
2015-06-07,13,436
2015-02-18,19,271
2015-05-02,10,142
2015-08-13,14,402
2015-10-06,10,101
2014-12-16,22,79
2014-04-19,15,545
2014-03-07,9,4
2014-09-17,17,328
2013-12-30,14,500
2014-04-29,10,65
2014-02-22,16,503
2014-10-03,10,121
2014-06-15,9,5
2014-02-15,19,253
2015-01-05,12,258
2014-01-09,9,4
2015-05-05,8,3
2014-09-07,22,139
2015-11-02,23,2
2015-08-23,9,4
2015-04-25,13,425
2014-12-26,17,395
2014-06-25,10,90
2015-07-31,15,462
2014-02-25,14,274
2015-11-28,11,199
2014-04-19,9,3
2015-08-13,8,2
2015-04-15,12,397
2015-01-02,20,257
2014-04-12,21,255
2013-12-30,17,405
2014-02-22,13,462
2015-03-10,12,359
2015-05-03,8,1
2013-12-13,19,299
2014-04-02,20,258
2013-12-20,16,465
2015-05-28,21,231
2014-11-20,11,168
2015-04-25,16,491
2015-07-31,18,344
2015-03-07,8,1
2015-06-18,12,358
2014-04-09,17,337
2015-01-12,12,214
2015-06-07,22,109
2014-02-14,21,177
2014-03-04,14,325
2015-01-31,23,3
2015-03-17,9,5
2014-02-04,20,180
2014-01-20,8,1
2015-08-03,16,337
2015-06-15,14,409
2014-10-30,20,253
2014-01-10,13,345
2015-02-27,16,296
2015-04-05,20,204
2015-02-20,19,251
2015-02-25,13,374
2014-10-23,23,15
2013-12-31,12,432
2015-04-15,21,177
2014-04-30,8,1
2014-04-20,13,441
2014-03-14,9,3
2015-03-07,14,466
2015-06-07,16,429
2015-02-07,20,243
2014-10-31,15,369
2014-03-30,22,56
2015-02-28,11,231
2015-07-24,21,239
2013-12-23,20,319
2014-03-04,8,1
2015-02-17,21,124
2014-04-22,16,324
2015-07-23,20,319
2015-01-03,12,357
2014-02-17,19,237
2015-01-20,10,67
2014-07-30,12,453
2014-02-07,18,342
2015-01-13,13,333
2014-10-02,9,5
2015-09-25,17,398
2014-07-23,15,385
2014-07-31,16,387
2015-07-16,23,7
2014-02-24,16,270
2015-03-08,9,3
2014-06-07,20,322
2015-10-31,20,224
2014-11-07,12,426
2015-04-23,13,477
2015-01-10,9,2
2014-06-04,16,364
2014-11-17,13,313
2015-11-10,21,166
2014-09-15,20,256
2015-05-31,19,187
2015-11-20,13,574
2014-06-17,12,399
2014-05-25,21,267
2014-09-22,17,361
2014-04-01,19,296
2014-01-17,10,73
2015-11-10,12,308
2014-05-28,19,365
2015-11-23,11,194
2015-09-18,20,349
2013-12-22,19,303
2014-01-07,9,1
2015-04-30,10,75
2014-12-31,17,425
2015-01-23,8,1
2014-09-25,12,367
2014-01-28,23,2
2015-07-13,19,372
2014-07-30,18,413
2014-11-10,22,131
2014-07-13,20,272
2014-08-10,11,221
2015-09-25,11,192
2014-07-23,21,192
2014-04-11,17,402
2014-07-31,10,81
2014-09-15,17,383
2014-06-07,14,533
2015-08-02,15,453
2015-09-18,14,449
2014-09-25,18,360
2014-11-25,8,13
2015-11-21,11,261
2015-09-28,15,348
2015-06-17,11,180
2014-10-31,21,200
2014-10-02,12,349
2014-05-27,21,247
2014-07-20,17,436
2015-11-13,16,436
2014-04-22,10,72
2015-10-08,10,83
2015-11-03,21,154
2015-06-10,14,430
2014-09-22,11,184
2015-05-30,21,304
2015-06-20,9,5
2014-10-28,23,7
2014-07-10,22,137
2015-09-07,21,202
2015-10-05,12,285
2014-11-18,11,182
2014-06-14,11,255
2014-04-04,20,222
2014-02-14,15,518
2014-11-07,18,428
2014-07-20,23,2
2015-11-13,22,163
2015-09-28,9,1
2013-12-30,11,184
2014-04-29,13,403
2014-04-12,15,531
2014-11-10,16,351
2013-12-20,22,149
2014-04-19,12,452
2014-01-02,15,344
2014-12-26,20,227
2014-09-14,16,513
2015-04-02,22,116
2014-08-07,13,525
2014-02-25,11,154
2015-02-18,16,279
2015-02-28,17,401
2015-08-03,10,71
2015-04-22,18,330
2015-04-22,12,427
2014-12-23,16,527
2014-12-23,22,134
2015-08-13,11,196
2015-05-02,13,445
2014-01-12,10,81
2014-09-04,21,225
2014-03-07,12,352
2014-12-16,19,237
2015-06-08,17,413
2015-04-15,15,399
2015-01-02,17,405
2015-04-25,10,148
2014-02-25,17,247
2015-11-28,8,3
2015-04-12,17,451
2015-08-10,13,448
2015-11-02,20,242
2014-06-15,12,338
2014-02-15,16,420
2015-01-05,15,284
2014-01-09,12,288
2014-09-07,19,327
2015-12-02,14,319
2015-06-10,23,5
2015-02-27,19,295
2014-08-22,9,3
2015-11-25,17,478
2014-12-10,10,112
2015-10-17,10,141
2015-04-25,19,362
2014-10-07,13,422
2014-11-19,19,211
2015-03-02,23,4
2015-01-12,15,240
2014-11-09,18,320
2015-02-20,22,91
2014-09-16,22,88
2014-11-22,17,427
2014-10-04,15,517
2014-10-04,9,4
2015-02-01,11,239
2015-03-10,15,306
2014-07-25,21,290
2014-11-12,22,75
2015-03-12,18,371
2015-01-22,10,75
2014-01-02,18,316
2014-11-30,15,461
2015-09-19,22,213
2014-11-02,21,94
2014-06-26,15,390
2015-03-02,17,277
2014-01-12,19,206
2015-03-20,10,94
2015-03-09,20,222
2014-06-16,14,425
2015-10-10,13,457
2014-10-14,10,91
2014-10-15,11,199
2014-04-24,13,485
2014-05-11,11,292
2014-08-22,15,463
2015-05-04,19,308
2015-04-17,21,242
2015-01-04,17,363
2015-04-24,18,453
2014-08-12,14,460
2014-04-11,23,2
2014-03-08,14,534
2015-08-05,22,130
2015-10-07,15,356
2014-08-29,12,453
2015-03-01,22,31
2014-05-01,10,77
2013-12-22,22,111
2015-02-19,21,142
2014-07-07,11,168
2015-06-19,14,445
2015-01-14,18,322
2014-06-27,10,115
2015-08-22,11,175
2014-12-07,12,374
2014-05-04,14,497
2015-04-27,22,94
2015-06-20,18,339
2014-01-01,23,3
2015-12-03,15,361
2014-01-21,10,49
2014-02-24,19,244
2015-08-15,14,401
2014-02-17,22,42
2014-01-11,18,244
2014-06-17,18,374
2015-09-01,12,280
2014-02-27,17,268
2014-02-27,23,1
2015-08-25,9,4
2015-08-25,15,343
2015-05-07,14,414
2015-01-07,21,80
2014-03-09,18,373
2015-01-25,15,470
2014-04-29,9,2
2014-07-22,16,378
2014-11-19,12,306
2013-12-23,8,10
2015-05-25,11,203
2015-07-18,14,427
2015-11-14,23,14
2014-08-20,23,18
2015-10-12,20,244
2014-10-14,12,401
2015-01-31,20,204
2014-07-28,21,234
2014-05-03,15,540
2015-10-03,12,263
2014-11-06,14,362
2015-09-20,11,212
2014-09-03,17,374
2014-05-12,23,9
2014-03-08,10,112
2014-09-30,18,337
2015-08-01,8,2
2015-11-22,15,476
2015-11-28,17,362
2015-01-22,12,287
2015-09-19,18,395
2015-09-25,20,290
2015-12-01,23,1
2014-07-01,20,279
2014-11-20,8,1
2015-11-08,21,162
2015-08-14,15,393
2014-09-17,11,162
2014-12-12,17,360
2015-11-09,14,422
2014-09-16,18,320
2014-05-20,15,427
2015-11-09,8,2
2014-07-15,20,266
2015-08-23,23,1
2014-04-27,13,454
2014-08-25,9,5
2014-09-03,23,3
2015-11-01,16,430
2014-02-09,15,427
2014-06-08,18,454
2014-07-06,12,322
2015-05-06,15,342
2015-10-23,8,4
2015-06-25,12,399
2014-10-23,20,268
2014-03-31,12,273
2014-04-19,21,251
2014-12-03,9,3
2014-12-18,19,330
2014-09-22,20,276
2014-03-22,10,108
2014-01-11,20,201
2014-11-25,17,388
2015-07-09,12,362
2015-05-23,15,447
2015-02-26,9,5
2014-10-15,22,126
2014-04-14,12,412
2015-02-19,23,1
2014-06-03,15,409
2014-12-31,20,83
2014-01-11,11,168
2015-06-06,9,3
2014-10-29,16,338
2014-07-23,12,411
2014-01-17,13,393
2015-03-05,17,265
2015-10-17,12,393
2013-12-09,17,286
2015-05-17,22,124
2015-02-12,15,270
2015-10-18,22,76
2015-01-14,20,165
2015-01-20,13,324
2015-04-17,12,384
2015-02-06,16,307
2015-02-06,22,89
2014-10-09,20,283
2015-09-14,15,410
2015-11-23,8,10
2015-07-26,12,259
2015-03-28,19,335
2015-04-24,20,324
2014-02-03,13,255
2015-08-28,9,1
2014-06-30,10,113
2015-04-30,13,530
2014-01-28,20,163
2014-03-02,17,325
2014-03-02,14,436
2014-11-28,23,1
2014-06-03,9,1
2015-06-06,15,473
2014-05-11,13,472
2014-02-16,20,174
2015-08-08,19,261
2014-12-18,13,504
2015-04-17,15,423
2014-05-14,19,384
2014-03-16,11,196
2014-01-11,14,430
2014-11-25,11,252
2013-12-29,13,362
2015-06-05,22,164
2015-05-23,21,280
2013-12-15,16,462
2014-03-11,22,121
2015-03-25,13,404
2015-03-11,16,308
2014-02-03,19,182
2015-04-30,19,367
2013-12-06,11,169
2015-08-31,21,201
2014-04-08,13,394
2013-12-01,22,43
2015-02-25,22,78
2015-02-20,10,61
2015-06-19,16,385
2014-03-25,16,276
2015-07-03,13,405
2014-08-17,11,204
2015-05-14,10,100
2015-01-14,14,269
2015-04-16,19,303
2015-04-11,13,416
2015-07-12,18,350
2014-02-17,10,61
2014-01-20,19,178
2015-03-14,22,162
2013-12-28,17,381
2013-12-28,23,6
2014-04-27,19,312
2015-04-03,18,436
2014-12-04,22,105
2014-09-09,13,419
2014-03-08,16,519
2015-02-03,10,48
2014-10-06,14,413
2015-01-06,19,226
2015-07-18,20,266
2015-04-22,21,178
2014-06-16,16,345
2014-01-26,21,88
2015-11-15,10,139
2014-01-03,19,154
2015-10-03,18,329
2014-07-09,18,412
2015-07-31,21,214
2015-01-01,13,299
2014-12-26,11,172
2014-06-02,22,139
2015-10-26,20,266
2014-05-06,21,214
2014-08-11,21,190
2014-08-05,19,357
2015-06-25,18,375
2014-10-23,14,343
2015-09-06,23,2
2014-03-31,18,340
2015-08-14,21,247
2014-02-22,22,176
2014-05-20,21,258
2014-06-22,18,365
2014-06-22,12,375
2015-03-19,11,161
2014-11-12,10,99
2014-07-15,14,335
2015-10-09,14,436
2014-11-19,15,291
2015-01-29,21,138
2013-12-23,11,312
2014-08-28,21,250
2014-09-30,12,369
2015-10-26,14,265
2015-11-22,21,85
2015-02-14,14,580
2014-08-11,15,396
2014-12-09,11,185
2015-09-06,17,426
2015-05-09,21,253
2014-04-13,19,311
2015-08-14,12,411
2014-09-17,14,413
2014-12-12,20,233
2015-11-09,11,155
2014-09-16,21,157
2014-05-20,12,477
2014-06-22,15,509
2015-09-25,23,6
2014-12-03,12,274
2014-07-23,9,3
2015-10-17,9,7
2015-09-06,14,429
2014-04-19,18,447
2015-06-12,8,1
2014-07-01,23,9
2014-05-12,20,343
2015-08-01,11,197
2014-07-06,9,3
2015-08-06,20,297
2015-05-29,14,470
2014-11-25,20,271
2014-07-15,17,342
2015-10-09,17,395
2014-11-19,18,277
2014-05-03,12,395
2015-10-03,15,460
2014-04-27,10,100
2014-07-09,15,340
2014-06-16,13,413
2014-10-14,9,2
2014-09-11,12,371
2015-10-12,23,1
2015-10-23,11,218
2015-09-19,21,259
2015-06-25,15,375
2014-10-23,17,341
2014-07-29,11,224
2014-03-31,15,362
2014-06-25,21,217
2015-01-01,16,428
2014-09-03,20,322
2015-07-04,23,5
2014-10-06,17,373
2014-06-08,21,207
2015-11-28,20,226
2015-05-06,12,309
2014-07-28,18,424
2015-08-23,20,246
2015-09-20,14,465
2014-08-25,12,341
2015-01-14,17,253
2015-04-17,9,7
2015-07-12,15,389
2014-10-29,19,271
2013-12-15,22,63
2014-11-11,20,250
2014-05-11,10,152
2015-06-19,13,499
2015-08-28,12,388
2015-07-26,9,7
2015-08-22,10,100
2015-04-03,15,512
2014-03-08,13,463
2015-03-28,22,149
2014-06-03,12,438
2014-01-31,10,76
2014-04-14,15,419
2015-02-19,20,192
2015-11-03,15,396
2014-12-18,22,113
2014-12-18,16,373
2014-08-20,20,290
2015-11-14,20,264
2014-09-22,23,1
2014-03-22,13,481
2015-06-06,12,311
2013-12-09,20,199
2015-03-05,20,142
2015-05-17,19,343
2015-07-26,15,466
2015-03-28,16,506
2014-01-11,17,314
2015-02-06,19,293
2013-12-15,13,422
2015-09-14,12,316
2014-10-09,23,4
2015-03-11,13,433
2014-08-03,20,331
2014-08-19,10,79
2014-04-14,9,1
2015-07-09,9,1
2015-05-14,13,474
2015-01-20,16,252
2015-04-16,22,141
2015-01-14,11,156
2014-02-17,13,375
2015-07-12,21,189
2015-04-11,10,100
2014-01-20,22,52
2014-10-29,13,451
2014-01-25,11,157
2015-06-19,19,341
2014-03-25,19,243
2015-08-22,13,374
2014-05-28,13,412
2014-02-03,16,210
2015-04-30,16,356
2014-10-06,11,206
2015-10-20,21,148
2015-01-06,22,63
2013-12-06,8,1
2015-02-06,13,405
2013-12-15,19,224
2015-03-11,19,348
2015-08-08,16,442
2014-06-16,19,359
2014-03-16,8,1
2015-08-31,18,370
2014-01-17,16,293
2014-04-08,10,51
2015-03-05,14,243
2013-12-01,19,202
2015-02-25,19,239
2015-02-20,13,379
2015-07-03,10,96
2015-04-03,21,267
2014-03-08,19,306
2014-02-03,22,64
2014-11-17,19,250
2014-11-25,14,460
2013-12-28,20,236
2015-05-31,13,444
2014-04-27,16,498
2013-12-29,10,84
2015-05-23,18,354
2015-03-25,10,93
2015-01-23,22,107
2014-05-05,11,206
2015-08-14,18,364
2014-02-22,19,345
2014-05-20,18,431
2014-10-20,11,181
2014-08-05,16,324
2014-10-17,21,233
2015-09-06,20,262
2014-08-17,14,491
2014-09-03,14,400
2015-10-26,23,2
2015-11-28,14,488
2015-06-11,21,256
2014-11-06,11,175
2015-06-05,19,351
2014-03-17,21,138
2013-12-23,14,489
2015-07-18,17,454
2015-05-08,11,240
2015-03-20,21,158
2014-05-26,14,480
2014-08-11,18,384
2014-08-11,12,358
2014-12-09,14,282
2014-03-31,21,149
2014-04-13,22,118
2014-12-09,8,2
2014-08-28,18,390
2014-12-26,14,456
2014-09-30,15,350
2014-06-02,19,387
2015-10-26,17,256
2015-06-28,21,214
2015-11-22,18,355
2015-01-28,11,90
2015-03-19,8,3
2015-10-03,21,207
2014-01-03,22,65
2014-07-09,21,240
2014-03-01,11,218
2015-08-21,10,77
2015-05-26,11,191
2014-06-28,20,326
2015-08-20,17,394
2013-12-04,12,346
2015-11-15,16,486
2014-05-26,17,415
2014-02-06,9,3
2015-10-15,22,148
2013-12-27,14,462
2015-11-06,8,2
2015-06-17,20,265
2015-03-23,14,319
2014-07-21,22,141
2015-06-04,19,336
2014-03-14,12,363
2014-10-06,20,265
2015-11-01,22,65
2015-04-09,14,368
2015-04-15,16,330
2015-08-06,23,6
2014-01-23,15,257
2015-10-23,14,463
2014-08-04,16,379
2014-01-10,8,1
2015-10-29,16,359
2015-06-18,13,454
2015-04-06,8,1
2015-06-12,11,206
2014-07-29,14,415
2015-11-21,18,355
2015-07-24,16,438
2015-07-24,22,173
2015-04-29,10,112
2014-06-01,19,368
2014-03-28,12,359
2014-02-01,23,4
2015-04-28,23,3
2015-08-26,19,335
2014-11-12,16,289
2014-04-20,14,479
2015-10-09,20,295
2015-03-17,12,300
2014-01-09,21,119
2014-05-09,17,386
2015-07-15,14,357
2015-11-29,10,103
2015-08-01,14,444
2015-09-03,11,173
2014-06-09,11,169
2014-01-10,14,342
2014-04-12,16,514
2015-07-07,16,339
2015-09-12,19,315
2015-05-15,23,6
2014-08-17,17,425
2015-07-30,18,313
2015-01-20,22,70
2015-01-26,15,476
2015-04-23,14,419
2014-11-01,9,2
2014-02-06,15,296
2015-10-15,16,338
2014-07-21,16,394
2014-09-09,19,324
2015-05-07,8,1
2014-10-12,22,157
2013-12-12,10,93
2013-12-18,12,378
2015-01-13,14,246
2015-02-09,9,1
2014-09-15,21,193
2014-10-18,15,529
2015-10-01,22,106
2014-07-07,22,136
2015-05-20,15,388
2014-07-04,16,369
2014-02-23,15,513
2014-03-06,20,187
2014-01-31,13,389
2014-07-27,18,408
2015-06-23,22,118
2014-12-01,19,247
2014-03-29,22,104
2014-01-24,8,2
2015-03-04,11,139
2014-12-21,12,397
2014-11-04,15,373
2014-08-03,23,2
2015-07-10,22,196
2015-08-14,20,308
2015-03-29,11,227
2014-11-22,10,139
2015-01-15,12,323
2014-01-02,11,171
2014-09-17,16,314
2014-09-17,22,114
2015-05-22,13,513
2014-11-29,15,437
2014-05-20,20,284
2015-07-27,7,2
2014-02-25,13,355
2014-10-04,22,164
2015-12-02,21,145
2015-01-05,17,305
2014-09-07,21,208
2014-02-08,13,381
2014-12-19,11,264
2015-08-23,8,2
2015-04-25,12,403
2014-12-26,16,416
2014-01-29,12,258
2015-11-15,15,532
2014-08-21,15,404
2015-11-22,20,150
2015-07-02,9,3
2014-08-04,18,416
2015-10-29,18,347
2014-02-12,13,366
2014-10-07,15,364
2014-07-26,10,95
2015-10-20,10,87
2015-07-11,17,382
2015-09-03,13,460
2015-08-17,13,375
2014-10-16,23,8
2015-11-06,10,90
2015-09-13,14,56
2014-05-23,13,548
2014-06-19,14,442
2015-10-10,9,5
2014-04-26,18,368
2014-08-22,11,243
2014-06-29,15,398
2015-11-16,11,68
2015-10-19,17,366
2014-04-17,10,81
2015-08-26,21,200
2015-10-02,17,394
2014-03-11,14,410
2014-07-08,17,332
2014-10-26,18,376
2015-09-22,22,105
2014-06-28,22,189
2015-03-02,19,266
2014-11-12,18,334
2014-10-16,17,325
2014-07-16,15,395
2014-11-13,11,203
2015-10-10,15,524
2014-11-22,19,264
2014-06-29,9,1
2014-03-20,22,109
2015-05-26,13,446
2015-10-19,23,7
2015-09-23,9,7
2014-07-25,23,9
2015-07-02,15,398
2014-05-31,11,273
2014-12-01,21,118
2014-02-27,19,226
2014-04-07,15,294
2014-01-04,23,7
2015-08-25,11,141
2015-03-31,23,2
2015-06-22,14,422
2015-03-21,22,174
2014-03-28,14,438
2015-02-13,19,340
2014-02-20,11,178
2015-05-17,11,209
2014-09-29,17,362
2013-12-18,14,343
2015-05-07,10,98
2015-02-03,18,282
2014-04-24,15,367
2014-02-10,10,49
2015-04-17,23,7
2015-07-19,15,402
2015-03-14,14,460
2014-12-11,22,119
2014-01-31,18,311
2014-12-28,22,138
2014-06-27,12,466
2015-04-27,18,368
2014-01-04,14,375
2014-05-04,10,108
2015-03-31,14,364
2015-07-29,10,76
2014-09-09,21,190
2015-01-07,17,217
2014-05-14,11,233
2014-01-14,15,252
2015-04-10,9,5
2015-04-10,15,413
2014-01-24,10,60
2015-11-17,21,125
2014-09-19,22,195
2013-12-28,9,1
2014-08-23,21,246
2014-12-21,14,564
2014-12-21,17,468
2015-01-17,18,369
2015-04-20,10,56
2014-12-11,16,350
2014-01-05,10,81
2013-12-08,19,190
2014-10-09,12,425
2015-03-04,19,237
2015-04-01,10,93
2015-06-22,20,274
2015-08-15,16,415
2015-02-22,18,354
2014-12-12,9,4
2014-05-21,16,443
2014-03-28,20,312
2015-05-06,23,5
2015-01-17,12,305
2014-03-09,14,467
2013-12-26,9,1
2015-01-27,13,165
2015-03-22,9,3
2015-09-30,20,231
2015-03-21,19,370
2015-06-03,14,367
2014-07-06,20,291
2014-05-04,16,518
2015-02-05,18,271
2014-11-05,13,399
2014-01-04,20,209
2013-12-09,9,5
2015-03-31,20,196
2015-07-29,16,331
2015-02-23,14,214
2014-10-26,12,343
2014-03-29,10,109
2014-03-18,19,302
2015-03-12,14,359
2015-02-13,13,452
2014-04-15,10,73
2014-08-12,16,313
2013-12-16,14,371
2015-07-09,20,327
2015-07-10,10,93
2015-06-12,19,364
2015-06-13,9,7
2014-03-19,9,3
2015-01-25,10,80
2014-04-06,22,85
2014-12-02,14,354
2014-09-27,20,305
2015-07-01,22,137
2015-11-08,13,432
2014-04-16,23,7
2015-04-29,18,359
2014-10-07,9,1
2014-02-02,18,187
2015-07-11,23,20
2015-09-03,19,330
2014-06-09,19,369
2014-08-14,13,518
2015-05-16,18,389
2015-03-23,22,76
2013-12-27,22,118
2014-10-17,10,95
2014-09-20,9,3
2014-02-19,18,313
2014-11-22,13,460
2014-03-01,19,265
2015-05-26,19,338
2014-12-29,15,428
2014-12-29,9,1
2014-05-03,23,4
2015-11-25,13,557
2015-11-25,19,300
2014-08-31,13,464
2014-08-31,19,371
2015-07-28,23,5
2014-12-19,14,503
2015-04-18,10,130
